,CDPRO,DESCR,UNIDA,PRCOM,FATOR,DILUICAO,EQUIV,DENSIDADE,PRVEN,ARGUMENTO,PARAMETRO
2975,30140.0,ALFA GPC(TRATADO),G  ,4.7108,5.8038,1.06,1.0,1.0,27.3407,,
2976,30128.0,ALPHAGLICERILPHSP.COLINA(TRATA,G  ,4.7108,5.8038,1.06,1.0,1.0,27.3407,,
2977,37652.0,COLINA ALFOSCERATO,G  ,4.7108,5.8038,1.06,1.0,1.0,27.3407,,
2978,30141.0,GLICEROFOSFOCOLINA(TRATADO),G  ,4.7108,5.8038,1.06,1.0,1.0,27.3407,,
2979,30136.0,ALFA GLICERILFOSFORILCOLINA(TR,G  ,4.7108,5.8038,1.06,1.0,1.0,27.3407,,
2980,37651.0,CHOLINE ALFOSCERATE,G  ,4.7108,5.8038,1.06,1.0,1.0,27.3407,,
2981,39286.0,CLORIDRATO DE PIRIDOXINA,G  ,0.42,7.1636,1.0,1.0,0.61,3.00871,UI                            ,1000
2982,24975.0,VIT B6,G  ,0.42,7.1636,1.0,1.0,0.61,3.00871,UI                            ,1000
2983,22083.0,CITR PIRIDOXINA,G  ,0.42,7.1636,1.0,1.0,0.61,3.00871,UI                            ,1000
2984,55580.0,VIT B6 HCL,G  ,0.42,7.1636,1.0,1.0,0.61,3.00871,UI                            ,1000
2985,35832.0,PIRIDOXAMINA HCL,G  ,0.42,7.1636,1.0,1.0,0.61,3.00871,UI                            ,1000
2986,67039.0,ADERMINA,G  ,0.42,7.1636,1.0,1.0,0.61,3.00871,UI                            ,1000
2987,45718.0,PIRIDOXINA HCL,G  ,0.42,7.1636,1.0,1.0,0.61,3.00871,UI                            ,1000
2988,58683.0,PIRIDOXINA,G  ,0.42,7.1636,1.0,1.0,0.61,3.00871,UI                            ,1000
2989,5100.0,PAUSINYSTALIA EXTR,G  ,7.3,9.7726,1.0,1.0,0.34,71.33998,,
2990,5102.0,PAUSINYSTALIA YOIMBEE,G  ,7.3,9.7726,1.0,1.0,0.34,71.33998,,
2991,54379.0,YOIMBINA HCL,G  ,7.3,9.7726,1.0,1.0,0.34,71.33998,,
2992,35361.0,CORYNANTHE YOHIMBE,G  ,7.3,9.7726,1.0,1.0,0.34,71.33998,,
2993,64014.0,IOIMBINA HCL,G  ,7.3,9.7726,1.0,1.0,0.34,71.33998,,
2994,68251.0,FOSFATO IOIMBINA,G  ,7.3,9.7726,1.0,1.0,0.34,71.33998,,
2995,59614.0,IOIMBINA,G  ,7.3,9.7726,1.0,1.0,0.34,71.33998,,
2996,35883.0,FUMARATO FERROSO,G  ,0.0572,0.0,1.02,1.0,1.0,0.719,,
2997,36193.0,FERRO (FUMARATO) -FALTA,G  ,0.0572,0.0,1.02,3.03,1.0,0.719,,
2998,25429.0,BORO MINERALS BUFERED,G  ,1.45,0.417,19.99,1.0,0.86,0.60465,,
2999,25460.0,BORO QUELADO,G  ,1.45,0.417,19.99,1.0,0.86,0.60465,,
3000,25667.0,BORO (QUELADO),G  ,1.45,0.417,19.99,1.0,0.86,0.60465,,
3001,39120.0,BORO GLICINATO,G  ,1.45,0.417,19.99,1.0,0.86,0.60465,,
3002,25113.0,BO QUELADO,G  ,1.45,0.417,19.99,1.0,0.86,0.60465,,
3003,39121.0,BORO BISGLICINATO,G  ,1.45,0.417,19.99,1.0,0.86,0.60465,,
3004,25467.0,BORO MINERAIS BUFERED,G  ,1.45,0.417,19.99,1.0,0.86,0.60465,,
3005,25501.0,BORO COMPLEX,G  ,1.45,0.417,19.99,1.0,0.86,0.60465,,
3006,5282.0,BORO,G  ,1.45,0.417,19.99,1.0,0.86,0.60465,,
3007,39397.0,BORO AA COMPLEX,G  ,1.45,0.417,19.99,1.0,0.86,0.60465,,
3008,677.0,CARDIODORUM HO,G  ,0.00958,0.0,1.0,1.0,1.0,0.04229,,
3009,32254.0,NANO HIDRA PLUS ,G  ,0.79,11.9552,1.0,1.0,1.0,9.44461,,
3010,37558.0,NV207-UMECTANTES -DR ROGERIO,G  ,0.79,11.9552,1.0,1.0,1.0,9.44461,,
3011,29791.0,NANO VITAMINA E - FALTA S/PREV,G  ,0.79,11.9552,1.0,1.0,1.0,9.44461,,
3012,33921.0,NANO SKIN THERAPY,G  ,0.79,11.9552,1.0,1.0,1.0,9.44461,,
3013,4091.0,CETIRIZINE HCL,G  ,0.605,35.6061,1.0,1.0,0.48,21.54169,,
3014,25422.0,CETIRIZINE (HCL),G  ,0.605,35.6061,1.0,1.0,0.48,21.54169,,
3015,39708.0,MENTACTIVE (TRATADO),G  ,1.3327,9.8668,1.06,1.0,1.0,13.1497,,
3016,39705.0,MENT'ACTIVE (TRATADO),G  ,1.3327,9.8668,1.06,1.0,1.0,13.1497,,
3017,40038.0,MENTHA SPICATA EXT SECO,G  ,1.3327,9.8668,1.06,1.0,1.0,13.1497,,
3018,39704.0,NEUMENTIX™ (TRATADO),G  ,1.3327,9.8668,1.06,1.0,1.0,13.1497,,
3019,39707.0,MENT ACTIVE (TRATADO),G  ,1.3327,9.8668,1.06,1.0,1.0,13.1497,,
3020,39709.0,"AC ROSMARINICO 14,5% (TRATADO)",G  ,1.3327,9.8668,1.06,1.0,1.0,13.1497,,
3021,40268.0,D ALFA TOCOFEROL P/ GOTAS,G  ,0.7242,8.6164,1.0,1.0,1.0,6.24,UI                            ,758
3022,38247.0,VIT E NATURAL D ALFA TOCOFEROL,G  ,0.7242,8.6164,1.0,1.0,1.0,6.24,UI                            ,758
3023,40419.0,DEXTROALFATOCOFEROL ACETATO,G  ,0.7242,8.6164,1.0,1.0,1.0,6.24,UI                            ,758
3024,40421.0,VIT E (DEXTROALFATOCOFEROL ACE,G  ,0.7242,8.6164,1.0,1.0,1.0,6.24,UI                            ,758
3025,40161.0,D ALFA TOCOFEROL P/ XPE,G  ,0.7242,8.6164,1.0,1.0,1.0,6.24,UI                            ,758
3026,40535.0,VIT E (D-ALFATOCOFEROL),G  ,0.7242,8.6164,1.0,1.0,1.0,6.24,UI                            ,758
3027,40115.0,D ALFA TOCOFEROL NATURAL,G  ,0.7242,8.6164,1.0,1.0,1.0,6.24,UI                            ,758
3028,40420.0,ACETATO DEXTROALFATOCOFEROL,G  ,0.7242,8.6164,1.0,1.0,1.0,6.24,UI                            ,758
3029,40163.0,VIT E NATURAL P/ XPE,G  ,0.7242,8.6164,1.0,1.0,1.0,6.24,UI                            ,758
3030,40159.0,VIT E NATURAL PO,G  ,0.7242,8.6164,1.0,1.0,1.0,6.24,UI                            ,758
3031,40160.0,D ALFA TOCOFEROL NATURAL P/XPE,G  ,0.7242,8.6164,1.0,1.0,1.0,6.24,UI                            ,758
3032,38248.0,D ALPHA TOCOPHERYL ACETATE NAT,G  ,0.7242,8.6164,1.0,1.0,1.0,6.24,UI                            ,758
3033,40157.0,D-NATURAL ALFA TOCOFEROL PO,G  ,0.7242,8.6164,1.0,1.0,1.0,6.24,UI                            ,758
3034,40158.0,D-NATURAL ALFA TOCOFEROL P/XPE,G  ,0.7242,8.6164,1.0,1.0,1.0,6.24,UI                            ,758
3035,32775.0,AROMA SHAKE LIMAO NATURAL,G  ,0.0918,2.6919,1.0,1.0,1.0,0.2471,,
3036,32831.0,AROMA LIMAO NATURAL,G  ,0.0918,2.6919,1.0,1.0,1.0,0.2471,,
3037,54422.0,LACTOSE,G  ,0.01926,21.6993,1.06,1.0,0.88,0.41793,,
3038,18004.0,ACUCAR LEITE,G  ,0.01926,21.6993,1.06,1.0,0.88,0.41793,,
3039,34593.0,BIOFERRIN®,G  ,17.5,5.3439,1.02,1.0,0.5152,93.51825,,
3040,27444.0,LACTOFERRINA,G  ,17.5,5.3439,1.02,1.0,0.5152,93.51825,,
3041,39103.0,TINT MAE RUTA (TM),G  ,0.07405,17.9978,1.0,1.0,1.0,1.33274,,
3042,39104.0,TINT MAE ARRUDA (TM),G  ,0.07405,17.9978,1.0,1.0,1.0,1.33274,,
3043,39105.0,TINT ARRUDA (TM),G  ,0.07405,17.9978,1.0,1.0,1.0,1.33274,,
3044,39106.0,TINT RUTA GRAVEOLENS (TM),G  ,0.07405,17.9978,1.0,1.0,1.0,1.33274,,
3045,40215.0,CARICA PAPAYA TINT,G  ,0.04025,17.9978,1.0,1.0,1.0,0.72441,,
3046,40170.0,TINT CARICA PAPAYA,G  ,0.04025,17.9978,1.0,1.0,1.0,0.72441,,
3047,40214.0,MAMAO PAPAYA TINT,G  ,0.04025,17.9978,1.0,1.0,1.0,0.72441,,
3048,40169.0,TINT MAMAO FRUTO,G  ,0.04025,17.9978,1.0,1.0,1.0,0.72441,,
3049,3761.0,TINT ALECRIN,G  ,0.029,9.4739,1.0,1.0,1.0,0.27474,,
3050,36209.0,ALECRIM TINT,G  ,0.029,9.4739,1.0,1.0,1.0,0.27474,,
3051,57186.0,TINT ALECRIM,G  ,0.029,9.4739,1.0,1.0,1.0,0.27474,,
3052,1529.0,TINT ROSMARINUS OFF.,G  ,0.029,9.4739,1.0,1.0,1.0,0.27474,,
3053,36207.0,ROSMARINUS OFF TINT,G  ,0.029,9.4739,1.0,1.0,1.0,0.27474,,
3054,36208.0,ROSMARINUS OFF ALECRIM TINT,G  ,0.029,9.4739,1.0,1.0,1.0,0.27474,,
3055,36206.0,ROSMARINUS OFFICINALIS TINT,G  ,0.029,9.4739,1.0,1.0,1.0,0.27474,,
3056,33836.0,DPPIV,G  ,3.57,0.0,1.04,1.0,1.0,44.87476,,
3057,41214.0,PEPTIDASE DPPIV,G  ,3.57,0.0,1.04,1.0,1.0,44.87476,,
3058,41215.0,PROTEASE DPPIV,G  ,3.57,0.0,1.04,1.0,1.0,44.87476,,
3059,33834.0,PEPTIDASE DPPIV 20.000,G  ,3.57,0.0,1.04,1.0,1.0,44.87476,,
3060,33840.0,DPP4,G  ,3.57,0.0,1.04,1.0,1.0,44.87476,,
3061,33837.0,DPP-IV,G  ,3.57,0.0,1.04,1.0,1.0,44.87476,,
3062,33835.0,BLEND DE PROTEASE,G  ,3.57,0.0,1.04,1.0,1.0,44.87476,,
3063,29849.0,FITOT. P/ANSIEDADE DR GLAYCON,UN ,0.1635,9.0588,1.0,1.0,1.0,1.4811,,
3064,1790.0,THEOPHISILANE C ®,G  ,2.3523,15.1067,1.0,1.0,1.02,35.53549,,
3065,22998.0,THEOPHISILANE,G  ,2.3523,15.1067,1.0,1.0,1.02,35.53549,,
3066,35814.0,THEOPHYLLISILANE C,G  ,2.3523,15.1067,1.0,1.0,1.02,35.53549,,
3067,33147.0,SOLUCAO LUGOL 2%,G  ,0.04,13.1992,1.0,1.0,1.0,0.528,,
3068,6761.0,TINT AROEIRA,ML ,0.0267,12.8076,1.0,1.0,1.0,0.34196,,
3069,37530.0,AROEIRA TINT,ML ,0.0267,12.8076,1.0,1.0,1.0,0.34196,,
3070,37529.0,TINT SCHINUS TEREBINTHIFOLIUS,ML ,0.0267,12.8076,1.0,1.0,1.0,0.34196,,
3071,37371.0,SCHINUS TEREBINTHIFOLIUS TINT,ML ,0.0267,12.8076,1.0,1.0,1.0,0.34196,,
3072,35114.0,MOLIBDENIO QUELADO ALBION®,G  ,1.1,12.7125,40.7,1.0,0.6426,13.98375,,
3073,31442.0,CURCUMIN C3 REDUCT,G  ,1.467,15.9251,1.0,1.0,0.32,23.36217,,
3074,31443.0,CURCUMA LONGA REDUCT,G  ,1.467,15.9251,1.0,1.0,0.32,23.36217,,
3075,31444.0,TEOR DE TETRAHIDROCURCUMINOIDE,G  ,1.467,15.9251,1.0,1.0,0.32,23.36217,,
3076,39155.0,UNGUENTO,G  ,0.0768,17.5135,1.0,1.0,1.0,1.3443,,
3077,565.0,POMADA SIMPLES,G  ,0.0768,17.5135,1.0,1.0,1.0,1.3443,,
3078,39156.0,POMADA UNGUENTO,G  ,0.0768,17.5135,1.0,1.0,1.0,1.3443,,
3079,38927.0,POMADA SIMPLES HOMEOPATIA,G  ,0.0768,17.5135,1.0,1.0,1.0,1.3443,,
3080,37803.0,POMADA,G  ,0.0768,17.5135,1.0,1.0,1.0,1.3443,,
3081,39369.0,POMADA P/ HOMEOPATIA,G  ,0.0768,17.5135,1.0,1.0,1.0,1.3443,,
3082,38334.0,OLEO COMINHO PO ORAL,G  ,0.1063,9.2649,3.0,1.0,1.0,0.98486,,
3083,38331.0,NIGELLA SATIVA PO,G  ,0.1063,9.2649,3.0,1.0,1.0,0.98486,,
3084,38333.0,OL COMINHO PO ORAL,G  ,0.1063,9.2649,3.0,1.0,1.0,0.98486,,
3085,38335.0,OL SEMENTE COMINHO PO ORAL,G  ,0.1063,9.2649,3.0,1.0,1.0,0.98486,,
3086,38310.0,BLACK CUMIN PO ORAL,G  ,0.1063,9.2649,3.0,1.0,1.0,0.98486,,
3087,38332.0,OLEO DE COMINHO PO ORAL,G  ,0.1063,9.2649,3.0,1.0,1.0,0.98486,,
3088,38330.0,BLACK CUMIN ORAL,G  ,0.1063,9.2649,3.0,1.0,1.0,0.98486,,
3089,39527.0,BLACK CUMIN P/ CAPS,G  ,0.1063,9.2649,3.0,1.0,1.0,0.98486,,
3090,31181.0,WASH 4%DR.OSVALDO,G  ,0.0421,15.2472,1.0,1.0,1.0,0.6426,,
3091,31180.0,WASH 2% DR OSVALDO,G  ,0.0421,15.2472,1.0,1.0,1.0,0.6426,,
3092,18063.0,*TANSULOSINA (HCL),G  ,92.02,45.7087,1.0,1.0,0.48,4206.11457,,
3093,39989.0,ALFA HIDROXIACIDO,G  ,0.055,27.9719,1.0,1.0,1.26,1.53845,,
3094,1137.0,GLYPURE,G  ,0.055,27.9719,1.0,1.0,1.26,1.53845,,
3095,60835.0,AC GLICOLICO,G  ,0.055,27.9719,1.0,1.0,1.26,1.53845,,
3096,38120.0,AC GLICOLICO 70%,G  ,0.055,27.9719,1.0,0.7,1.26,1.53845,,
3097,5292.0,AHA,G  ,0.055,27.9719,1.0,1.0,1.26,1.53845,,
3098,40955.0,"MINOXIDIL 2,5MG - CAPS",CAP,0.0044,514.3182,1.0,1.0,1.0,2.263,,
3099,31036.0,MALTITOL PO,G  ,0.0351,11.456,1.01,1.0,0.669,0.40211,,
3100,32125.0,OL ESS LEMON GRASS,G  ,1.115,6.3563,1.0,1.0,1.0,7.08727,,
3101,30522.0,OL ESS CAPIM LIMAO,G  ,1.115,6.3563,1.0,1.0,1.0,7.08727,,
3102,33163.0,OL ESSENCIAL CAPIM LIMAO,G  ,1.115,6.3563,1.0,1.0,1.0,7.08727,,
3103,38205.0,GLYCOXYL CARCININA,G  ,8.0,6.0519,1.0,1.0,1.0,48.4152,,
3104,28158.0,GLICOXYL,G  ,8.0,6.0519,1.0,1.0,1.0,48.4152,,
3105,40679.0,BETA ALANIL HISTAMINA,G  ,8.0,6.0519,1.0,1.0,1.0,48.4152,,
3106,28105.0,GLYCOXIL ®,G  ,8.0,6.0519,1.0,1.0,1.0,48.4152,,
3107,38203.0,CARCININE HYDROCHLORIDE,G  ,8.0,6.0519,1.0,1.0,1.0,48.4152,,
3108,40676.0,L-CARCININA,G  ,8.0,6.0519,1.0,1.0,1.0,48.4152,,
3109,32809.0,CARCININA,G  ,8.0,6.0519,1.0,1.0,1.0,48.4152,,
3110,38202.0,CARNOSINA HCL DESCARBOXILADA,G  ,8.0,6.0519,1.0,1.0,1.0,48.4152,,
3111,40677.0,L CARCININA,G  ,8.0,6.0519,1.0,1.0,1.0,48.4152,,
3112,38201.0,DECARBOXY CARNOSINE HCL,G  ,8.0,6.0519,1.0,1.0,1.0,48.4152,,
3113,72357.0,ARISTOLOCHIA CYMBIFERA,G  ,0.10514,11.3687,1.05,1.0,0.68,1.19531,,
3114,26918.0,ALGAS MARINHAS,G  ,0.10514,11.3687,1.05,1.0,0.68,1.19531,,
3115,68846.0,POPULUS NIGRA,G  ,0.10514,11.3687,1.05,1.0,0.68,1.19531,,
3116,41373.0,ESPIRULINA,G  ,0.10514,11.3687,1.05,1.0,0.68,1.19531,,
3117,68810.0,ARISTOLOCHIA,G  ,0.10514,11.3687,1.05,1.0,0.68,1.19531,,
3118,28803.0,SPIRULINA MAXIMA,G  ,0.10514,11.3687,1.05,1.0,0.68,1.19531,,
3119,3420.0,ESPIRULINA PÓ,G  ,0.10514,11.3687,1.05,1.0,0.68,1.19531,,
3120,52711.0,SPIRULINA,G  ,0.10514,11.3687,1.05,1.0,0.68,1.19531,,
3121,27293.0,SPIRULINA 60%PROTEINASTOTAIS,G  ,0.10514,11.3687,1.05,1.0,0.68,1.19531,,
3122,26290.0,FATOR IGF 2 (DERMATO),G  ,3.48,11.5062,1.0,1.0,1.0,40.04158,,
3123,26282.0,FATOR CRESCIMENTO INSULINICO,G  ,3.48,11.5062,1.0,1.0,1.0,40.04158,,
3124,39490.0,NANOFACTOR IGF,G  ,3.48,11.5062,1.0,1.0,1.0,40.04158,,
3125,26276.0,FATOR IGF INSULINICO,G  ,3.48,11.5062,1.0,1.0,1.0,40.04158,,
3126,33093.0,IGF 2 - PARA DERMATO,G  ,3.48,11.5062,1.0,1.0,1.0,40.04158,,
3127,39491.0,OLIGOPEOTIDE 2,G  ,3.48,11.5062,1.0,1.0,1.0,40.04158,,
3128,26288.0,HUMAN OLIGOPEPTIDE 2,G  ,3.48,11.5062,1.0,1.0,1.0,40.04158,,
3129,1120.0,TALCO PURIFICADO,G  ,0.00661,18.3743,1.0,1.0,0.42,0.12145,,
3130,74056.0,SILICATO MAGNESIO,G  ,0.00661,18.3743,1.0,1.0,0.42,0.12145,,
3131,56893.0,TALCO,G  ,0.00661,18.3743,1.0,1.0,0.42,0.12145,,
3132,11710.0,TALCO VENEZA,G  ,0.00661,18.3743,1.0,1.0,0.42,0.12145,,
3133,5288.0,SILICATO ALUM MAGNESIO,G  ,0.00661,18.3743,1.0,1.0,0.42,0.12145,,
3134,73842.0,TRISSILICATO MAGNESIO,G  ,0.00661,18.3743,1.0,1.0,0.42,0.12145,,
3135,33522.0,TALCO FARMACEUTICO,G  ,0.00661,18.3743,1.0,1.0,0.42,0.12145,,
3136,30303.0,MELATONINA P/GEL TRANSD,G  ,0.2408,99.104,10.0,1.0,1.0,23.8681,,
3137,30221.0,MELATONINA DILUIÇÃO 10% P/GEL,G  ,0.2408,99.104,10.0,1.0,1.0,23.8681,,
3138,30304.0,MELATONINA P/DERMATO,G  ,0.2408,99.104,10.0,1.0,1.0,23.8681,,
3139,30305.0,MELATONINA P/USO TOPICO,G  ,0.2408,99.104,10.0,1.0,1.0,23.8681,,
3140,31867.0,ZINCO ACETATO,G  ,0.1962,5.7329,1.0,1.0,1.0,1.12479,,
3141,31868.0,ZINCO (COMO ACETATO),G  ,0.1962,5.7329,1.0,3.36,1.0,1.12479,,
3142,39884.0,ZINCO P/ ENXAGUANTE BUCAL,G  ,0.1962,5.7329,1.0,1.0,1.0,1.12479,,
3143,63411.0,ACETATO ZINCO,G  ,0.1962,5.7329,1.0,1.0,1.0,1.12479,,
3144,35321.0,ZINCO (ACETATO),G  ,0.1962,5.7329,1.0,3.36,1.0,1.12479,,
3145,41020.0,REDBURN K ®,G  ,13.05,6.27,1.0,1.0,1.0,81.8235,,
3146,30229.0,MELATONINA P/CAPS SUBLINGUAL,G  ,0.1338,156.9466,10.0,1.0,1.0,21.0017,,
3147,30227.0,MELATONINA DILUIÇÃO 10% PÓ,G  ,0.1338,156.9466,10.0,1.0,1.0,21.0017,,
3148,30228.0,MELATONINA P/CAPS SLOW RELEASE,G  ,0.1338,156.9466,10.0,1.0,1.0,21.0017,,
3149,30201.0,MELATONINA DILUIÇÃO 10% P/CAPS,G  ,0.1338,156.9466,10.0,1.0,1.0,21.0017,,
3150,33710.0,MELATONINA P/CAPSULAS ORAL,G  ,0.1338,156.9466,10.0,1.0,1.0,21.0017,,
3151,31428.0,REDNITE,G  ,0.18,10.2814,1.04,1.0,0.4,1.85065,,
3152,34049.0,Ñ USAR,G  ,0.18,10.2814,1.04,1.0,0.4,1.85065,,
3153,34051.0,Ñ USAR - BEET ROOT,G  ,0.18,10.2814,1.04,1.0,0.4,1.85065,,
3154,34050.0,Ñ USAR - BETERRABA EXT SECO ,G  ,0.18,10.2814,1.04,1.0,0.4,1.85065,,
3155,31430.0,Ñ USAR - BETA VULGARIS L ,G  ,0.18,10.2814,1.04,1.0,0.4,1.85065,,
3156,31429.0,Ñ USAR-PO DE RAIZ DE BETERRABA,G  ,0.18,10.2814,1.04,1.0,0.4,1.85065,,
3157,71031.0,BEZAFIBRATE,G  ,0.68,5.5455,1.0,1.0,1.0,3.77094,,
3158,74081.0,BENZOFIBRATO,G  ,0.68,5.5455,1.0,1.0,1.0,3.77094,,
3159,25081.0,NACL,G  ,0.012,14.9091,1.0,1.0,1.33,0.17891,,
3160,40949.0,CLORETO SODIO (SAL NAO IODADO),G  ,0.012,14.9091,1.0,1.0,1.33,0.17891,,
3161,13493.0,NaCl qsp pH 6,G  ,0.012,14.9091,1.0,1.0,1.33,0.17891,,
3162,24044.0,CLORETO SODIO,G  ,0.012,14.9091,1.0,1.0,1.33,0.17891,,
3163,24045.0,SODIO CLORETO,G  ,0.012,14.9091,1.0,1.0,1.33,0.17891,,
3164,33210.0,SODIO,G  ,0.012,14.9091,1.0,1.0,1.33,0.17891,,
3165,40477.0,SAL SEM IODO,G  ,0.012,14.9091,1.0,1.0,1.33,0.17891,,
3166,41245.0,CLORETO DE SODIO PURO,G  ,0.012,14.9091,1.0,1.0,1.33,0.17891,,
3167,44428.0,NaCl qs,G  ,0.012,14.9091,1.0,1.0,1.33,0.17891,,
3168,51860.0,CL SODIO,G  ,0.012,14.9091,1.0,1.0,1.33,0.17891,,
3169,25083.0,CLORETO SODIO FARMACÊUTICO,G  ,0.012,14.9091,1.0,1.0,1.33,0.17891,,
3170,40478.0,SAL NAO IODADO,G  ,0.012,14.9091,1.0,1.0,1.33,0.17891,,
3171,33756.0,Ñ USAR - CREME VEGETAL,G  ,0.042,20.3316,1.0,1.0,1.0,0.8542,,
3172,34372.0,CREME ESPECIAL OLIVEM,G  ,0.042,20.3316,1.0,1.0,1.0,0.8542,,
3173,38241.0,CREME DE FOSFOLIPIDIO ,G  ,0.042,20.3316,1.0,1.0,1.0,0.8542,,
3174,34373.0,EMULSAO SUAVE BASE,G  ,0.042,20.3316,1.0,1.0,1.0,0.8542,,
3175,33757.0,Ñ USAR - POMADA VEGETAL,G  ,0.042,20.3316,1.0,1.0,1.0,0.8542,,
3176,34371.0,CREME BIOCOMPATIVEL,G  ,0.042,20.3316,1.0,1.0,1.0,0.8542,,
3177,32925.0,CREME AREA DOS OLHOS,G  ,0.042,20.3316,1.0,1.0,1.0,0.8542,,
3178,33648.0,CREME HIPOALERGÊNICO,G  ,0.042,20.3316,1.0,1.0,1.0,0.8542,,
3179,34366.0,CREME BASE OLIVEM,G  ,0.042,20.3316,1.0,1.0,1.0,0.8542,,
3180,26532.0,CR BASE CRISTAIS LIQUIDOS 70%,G  ,0.042,20.3316,1.0,1.0,1.0,0.8542,,
3181,26533.0,CREME PEG-FREE 70%,G  ,0.042,20.3316,1.0,1.0,1.0,0.8542,,
3182,26534.0,CR OLIVEM 1000 70%,G  ,0.042,20.3316,1.0,1.0,1.0,0.8542,,
3183,34310.0,NÃO USAR,G  ,0.042,20.3316,1.0,1.0,1.0,0.8542,,
3184,34365.0,Ñ USAR - CREME OIL FREE 70%,G  ,0.042,20.3316,1.0,1.0,1.0,0.8542,,
3185,32258.0,CREME OLIVEM 70%,G  ,0.042,20.3316,1.0,1.0,1.0,0.8542,,
3186,34374.0,BASE NANOGEL,G  ,0.042,20.3316,1.0,1.0,1.0,0.8542,,
3187,30351.0,CREME CRISTAIS LIQUIDOS 70%,G  ,0.042,20.3316,1.0,1.0,1.0,0.8542,,
3188,39066.0,SOFT CREME,G  ,0.042,20.3316,1.0,1.0,1.0,0.8542,,
3189,34367.0,CREME HIPOALERGENICO,G  ,0.042,20.3316,1.0,1.0,1.0,0.8542,,
3190,34369.0,NANO BASE,G  ,0.042,20.3316,1.0,1.0,1.0,0.8542,,
3191,41359.0,CREME BASE BARREIRA(USO FACIAL,G  ,0.042,20.3316,1.0,1.0,1.0,0.8542,,
3192,27508.0,COOPER PEPTIDEO,G  ,3.96,10.157,1.0,1.0,1.0,40.22172,,
3193,27525.0,COPPER TRIPETIDEO-1,G  ,3.96,10.157,1.0,1.0,1.0,40.22172,,
3194,27524.0,COPPER PEPTIDEO,G  ,3.96,10.157,1.0,1.0,1.0,40.22172,,
3195,27526.0,FATOR COPPER,G  ,3.96,10.157,1.0,1.0,1.0,40.22172,,
3196,28224.0,PEPTIDEOS DE COBRE,G  ,3.96,10.157,1.0,1.0,1.0,40.22172,,
3197,32038.0,AC NANOTIOGLICOLICO,G  ,1.85,7.315,1.0,1.0,1.0,13.53275,,
3198,40212.0,AC TIOGLICOLICO DESODORIZADO,G  ,1.85,7.315,1.0,1.0,1.0,13.53275,,
3199,32039.0,ACIDO NANOTIOGLICO,G  ,1.85,7.315,1.0,1.0,1.0,13.53275,,
3200,32001.0,NANO THIOGLYCOLIC ACID,G  ,1.85,7.315,1.0,1.0,1.0,13.53275,,
3201,25339.0,TURMERIC,G  ,0.139,15.9627,1.05,1.0,0.574,2.21882,,
3202,25348.0,TURMERIC EXT SECO,G  ,0.139,15.9627,1.05,1.0,0.574,2.21882,,
3203,24836.0,"CURCUMA LONGA EXT 0,4%",G  ,0.139,15.9627,1.05,1.0,0.574,2.21882,,
3204,25349.0,"CURCUMA LONGA 0,4% ",G  ,0.139,15.9627,1.05,1.0,0.574,2.21882,,
3205,27308.0,CURCUMA EXT SECO,G  ,0.139,15.9627,1.05,1.0,0.574,2.21882,,
3206,24930.0,CURCUMINA,G  ,0.139,15.9627,1.05,1.0,0.574,2.21882,,
3207,33966.0,MAGNESIO ALBION® P/SOL ORAL,G  ,0.56,9.6957,8.35,1.0,0.7814,5.42959,,
3208,34112.0,VER CÓD 1342,G  ,0.56,9.6957,8.35,1.0,0.7814,5.42959,,
3209,26083.0,MAGNESIO LISIL GLICINATO AA ,G  ,0.56,9.6957,8.35,1.0,0.7814,5.42959,,
3210,25644.0,MAGNESIO (ALBION®),G  ,0.56,9.6957,8.35,1.0,0.7814,5.42959,,
3211,35600.0,MAGNESIO CHELAZOME,G  ,0.56,9.6957,8.35,1.0,0.7814,5.42959,,
3212,24963.0,MAGNESIO QUELADO ALBION®,G  ,0.56,9.6957,8.35,1.0,0.7814,5.42959,,
3213,30876.0,MAGNESIO LISINATO GLIC QUEL10%,G  ,0.56,9.6957,8.35,1.0,0.7814,5.42959,,
3214,24964.0,MAGNESIO ALBION®,G  ,0.56,9.6957,8.35,1.0,0.7814,5.42959,,
3215,25604.0,AROMA SHAKE ABACAXI/HORTELA,G  ,0.1238,5.8117,1.0,1.0,1.0,0.71949,,
3216,30973.0,ABACAXI/HORTELÃ (8G),G  ,0.1238,5.8117,1.0,1.0,1.0,0.71949,,
3217,25605.0,FLAVORIZANTE ABACAXI/HORTELA,G  ,0.1238,5.8117,1.0,1.0,1.0,0.71949,,
3218,25606.0,AROMA ABACAXI/HORTELA PO,G  ,0.1238,5.8117,1.0,1.0,1.0,0.71949,,
3219,25817.0,SABONETE BASE ,ML ,0.0123,1.2198,1.0,1.0,1.0,0.015,,
3220,25818.0,SABONETE LIQUIDO BASE,ML ,0.0123,1.2198,1.0,1.0,1.0,0.015,,
3221,23419.0,SABONETE LIQUIDO ERVA DOCE,ML ,0.0123,1.2198,1.0,1.0,1.0,0.015,,
3222,31539.0,SABONETE LIQ BASE,ML ,0.0123,1.2198,1.0,1.0,1.0,0.015,,
3223,55463.0,D PANTOTENATO CALCIO,G  ,0.49,10.3589,1.04,1.0,0.64,5.07586,,
3224,38968.0,DEXPANTENOL P/ CAPS,G  ,0.49,10.3589,1.04,1.0,0.64,5.07586,,
